"category","description","title","topic","prod_type","url","image","id","img_thumb","sale_price","price","uniq_id"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","I AM OFFERING MY ITEMS DURING THIS MONTH AT LOW PRICE {SOLD AT CHRISTIE'S RECENTLY FOR $1400 . .NOTE: THIS IS NOT HAND SIGNED BUT PLATE SIGNED. GOOD LUCK *** ..PICASSO ""COTE D'AZUR"" THE original., LITHOGRAPH POSTER published by and for the french governeme ,printed by ,ATELIER MOURLOT in PARIS in limited edition,of 15,000 there are many reproductoins of the same poster,I have seen one printed in germany with blue lettrs on the text, THE ONE YOU SEE HERE is the exact original text IN GRAY, POSITIVELY NOT BLACK . *The poster is recorded in the poster book catalogue by Christopher CZWIKLITZER AND DATED 1962 #177 *INSCRIBE ON THE POSTER:""MINISTER DES TRAVAUX PUBLIC ET DES TRANSPORTS -COMMISSARIAT GENERAL AU TOURISME-PRINTED IN FRANCE-PUBLISHED BY AND FOR THE FRENCH GOVERNMENT :ED.61/23-IMP.MOURLOT-PARIS.[End of texT]. and this is the exact size of the original .26 x 39.2/8 "" in mint condition.","PICASSO ""COTE D'AZUR"" THE original., LITHOGRAPH POSTER","Pablo Picasso","lithograph","http://igalcalderpicassowarhol.com/picdorlipo.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_106728043",266,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_106881255",975,1200,"PICA1AZUR"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","IGAL.MWAITING FOR YOU 1986ORIGINAL SERIGRAPH SIGNED AND NUMBEREDSIZE OF THE IMAGE 15.1/2 x 30 PLUS MARGIN.IN MINT CONDITION.FIRST TIME OFFERING HIS WORK ON THE INTERNET.
*********************************************************************************************************IGAL M: ¬ìTHE LAST IMPRESSIONIST?¬îTo celebrate the coming of the 21st Century, Igal M, a talented and acclaimed artist in the 1960s in Europe and Mexico held his first shows in 2001 and 2003, after almost 30 years of absence from the world of art. ¬ìI contributed to create the most sacred art, ¬ëlife.¬í My creation is in my wife and our two daughters, whom I devoted my life for. They gave me in return joy and happiness more than any other art can give. This was my art. I am back now with full power. Nothing was lost. My return to painting was as natural as my family.¬î The first show, titled ¬ìA Celebration of Life, Friendship and Art,¬î which was a retrospective of paintings from 1960-2001 from Paris, Mexico, and New York, was held from June 15, 2001 ¬ñ September 30, 2001 at the NY Information Technology Center Gallery in New York City. The follow-up show, ¬ìSunrise Sunset: Recent Paintings¬î ran from October 18, 2003 ¬ñ December 18, 2003 at the Art Wise Gallery in Brooklyn, NY.Igal Maoz was born in Israel in 1929. In 1960, he entered the ¬ìEcole Superieure Nationale des Beaux Arts¬î in Paris. In the evenings, he studied drawing at the Grand Chaumiere School. Igal received recognition from the most important art critics wherever his works were shown. One of his most memorable moments was the visit of Edward G. Robinson to his show at a gallery in Los Angeles. With acclamation in his voice, Robinson said, ¬ìMonet, Turner¬î and in his letter afterward to Igal, ¬ìYou are possessed of fine talent and, serious and dedicated as you are, you are bound to receive recognition and perhaps sooner than some of the great masters of old.¬îIn 1965, Igal was invited to Cuernavaca, Mexico by the famous muralist Siquieros to work on the biggest mural in the world, called ¬ìLa Marche de la Humanidad.¬î The mural is now on display in Chapultapec, Mexico City. In 1967, Igal was given a one-man show at the Palacio de Bellas Artes in Mexico, which is the highest recognition for an artist in Mexico. While in Mexico, Igal met B. Traven, the enigmatic writer of this century. His most famous work is ¬ìThe Treasure of the Sierra Madre¬î which was made into a movie with Humphrey Bogart. Igal was the only known person who drew a portrait of B. Traven, and it was the only image of Traven ever published in the newspapers.Selections from Igal¬ís Exhibitions:In 1964 in Bergerac, France, his painting was shown side by side with Picasso 
In 1965, he participated in the famous ¬ìSalon des Independents¬î at the Grand Palais in Paris, together with works by Bonnard, Vuillard, etc. 
In 1965, he was invited to ¬ìThe French Painters of our Time¬î in the Sao Paulo Museum, Brazil 
In 1967, he had shows at the Palacio de Bellas Artes and participated in ¬ìThe III Bianal of Sculptors¬î in Mexico
What the critics in Europe said about Igal¬ís work:Mask et Visage: ¬ìA revelation in a young artist, painter and sculpture¬Öhe arrives to a degree of superior sensitivity, reality and dreams, poetry.¬î [Irene Mauget, Paris, 1965]Le Figaro: ¬ìIgal abandons to his sensibility the outside contour of things and finds the poetry within them¬Öhis painting speaks of certain Impressionists, but he borrows from no one.¬î [Andre Larche, Paris, 1965]The Last Hour: ¬ìIgal is an Israeli painter whose sensitivity is inscribed in colors of bathing Impressionist landscape, while one sometimes might imagine having been conceived in the past century. The impression is evident, rich in poetic painting.¬î [Allan Viray, Bruxelle, 1964]¬ìThe ¬ëToro¬í of Igal is the coronation of power itself.¬î [H. Adam]Instyroart:While in Mexico, Igal invented a new technique he called ¬ìInstyroart¬î and the ¬ìStyrograph¬î graphic medium, which opened a new page in the history of art and was acclaimed by the Mexican media:¬ìI have seen the birth of Futurism in Italy and the evolution of Cubism in France. Also more recently, the explorations of Pop and Op Movements¬ÖWho can judge Igal¬ís new technique as too daring?¬î[Gutierrez Tibon, Mexican Encyclopedia]In 1971, Igal was invited to create an Instyroart mural 40¬í x 8¬í, called ¬ìUniverse, Trip into Space,¬î at the Ontario Institute for Studies in Education, a science fiction writers conference in Toronto, Canada.Art Critics of Mexico:El Sol de Mexico: About the portrait of B. Traven, ¬ìIn this painting [Igal] manifests all the art that surges from the palette and brush of this genius painter.¬î [Editorial, 1967]El Sol de Mexico: ¬ìIgal is a Post Impressionist attracted by nature, and humans as a part of nature, human figures growing from the earth and vegetation interlace in his painting, and his art is a reflection, a poetry of his love for life.¬î [E.Z. de Brault, 1966]¬ìIt is as a portraitist that Igal expresses the most powerful touch of his brush. The portrait of B. Traven is evocative, a testimony of passion. It is fascinating to see him working. In just a few seconds the colors spring from his hand, transmitting to the spectator an intense emotion.¬î [Rosa Ellena Lujan, 1967]The Excelsior: ¬ìThe colors are clean, the paintings are expressive, rich in atmosphere. Immediately, you get the sense of a Neo Impressionist artist.¬î [Margarita Nelkin, 1967]El Dia: ¬ìWhen you see Igal¬ís paintings, you cannot help but associate with the Impressionists. It is easy to cite Monet, Van Gogh, Sisley. For me, some of his paintings make me think of the singular English painter, Turner, the true precursor of Impressionism.¬î [A. Foppa, 1967]¬ìIgal is not a ¬ëconsecrated artist,¬í not a member of the elite world of renowned artists, but his unique contribution to the world of art is the only portrait to be known in the world of the mysterious writer, B. Traven.¬î [Ricardo Pina, 1967]Revista Mexicana de la Cultura: ¬ìFrom the caves of Altamira to Picasso, painting was created on a passive surface. For the first time in pictorial art, the surface ceases to be just a simple support for the painting and it creates a play of colors, ¬ëInstyroart¬í is born. It achieves the third dimension without being sculpture.¬î [J. Pichardo, 1969]*              *             *Bio compiled by Cassiora.*********************************************************************************************************","IGAL.M. WAITING FOR YOU SERIGRAPH","IGAL M ATELIER","lithograph","http://igalcalderpicassowarhol.com/igwaforyouse.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_33352746",267,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_33384615",,750,"IGALM4WAITING"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","IGAL MAOZCALIFORNIA DREAMS 1986ORIGINAL SERIGRAPH SIGNED AND NUMBEREDSIZE OF THE IMAGE 15.1/2 x 30 PLUS MARGIN.IN MINT CONDITION.FIRST TIME OFFERING HIS WORK ON THE INTERNET.
*********************************************************************************************************IGAL M: ¬ìTHE LAST IMPRESSIONIST?¬îTo celebrate the coming of the 21st Century, Igal M, a talented and acclaimed artist in the 1960s in Europe and Mexico held his first shows in 2001 and 2003, after almost 30 years of absence from the world of art. ¬ìI contributed to create the most sacred art, ¬ëlife.¬í My creation is in my wife and our two daughters, whom I devoted my life for. They gave me in return joy and happiness more than any other art can give. This was my art. I am back now with full power. Nothing was lost. My return to painting was as natural as my family.¬î The first show, titled ¬ìA Celebration of Life, Friendship and Art,¬î which was a retrospective of paintings from 1960-2001 from Paris, Mexico, and New York, was held from June 15, 2001 ¬ñ September 30, 2001 at the NY Information Technology Center Gallery in New York City. The follow-up show, ¬ìSunrise Sunset: Recent Paintings¬î ran from October 18, 2003 ¬ñ December 18, 2003 at the Art Wise Gallery in Brooklyn, NY.Igal Maoz was born in Israel in 1929. In 1960, he entered the ¬ìEcole Superieure Nationale des Beaux Arts¬î in Paris. In the evenings, he studied drawing at the Grand Chaumiere School. Igal received recognition from the most important art critics wherever his works were shown. One of his most memorable moments was the visit of Edward G. Robinson to his show at a gallery in Los Angeles. With acclamation in his voice, Robinson said, ¬ìMonet, Turner¬î and in his letter afterward to Igal, ¬ìYou are possessed of fine talent and, serious and dedicated as you are, you are bound to receive recognition and perhaps sooner than some of the great masters of old.¬îIn 1965, Igal was invited to Cuernavaca, Mexico by the famous muralist Siquieros to work on the biggest mural in the world, called ¬ìLa Marche de la Humanidad.¬î The mural is now on display in Chapultapec, Mexico City. In 1967, Igal was given a one-man show at the Palacio de Bellas Artes in Mexico, which is the highest recognition for an artist in Mexico. While in Mexico, Igal met B. Traven, the enigmatic writer of this century. His most famous work is ¬ìThe Treasure of the Sierra Madre¬î which was made into a movie with Humphrey Bogart. Igal was the only known person who drew a portrait of B. Traven, and it was the only image of Traven ever published in the newspapers.Selections from Igal¬ís Exhibitions:In 1964 in Bergerac, France, his painting was shown side by side with Picasso 
In 1965, he participated in the famous ¬ìSalon des Independents¬î at the Grand Palais in Paris, together with works by Bonnard, Vuillard, etc. 
In 1965, he was invited to ¬ìThe French Painters of our Time¬î in the Sao Paulo Museum, Brazil 
In 1967, he had shows at the Palacio de Bellas Artes and participated in ¬ìThe III Bianal of Sculptors¬î in Mexico
What the critics in Europe said about Igal¬ís work:Mask et Visage: ¬ìA revelation in a young artist, painter and sculpture¬Öhe arrives to a degree of superior sensitivity, reality and dreams, poetry.¬î [Irene Mauget, Paris, 1965]Le Figaro: ¬ìIgal abandons to his sensibility the outside contour of things and finds the poetry within them¬Öhis painting speaks of certain Impressionists, but he borrows from no one.¬î [Andre Larche, Paris, 1965]The Last Hour: ¬ìIgal is an Israeli painter whose sensitivity is inscribed in colors of bathing Impressionist landscape, while one sometimes might imagine having been conceived in the past century. The impression is evident, rich in poetic painting.¬î [Allan Viray, Bruxelle, 1964]¬ìThe ¬ëToro¬í of Igal is the coronation of power itself.¬î [H. Adam]Instyroart:While in Mexico, Igal invented a new technique he called ¬ìInstyroart¬î and the ¬ìStyrograph¬î graphic medium, which opened a new page in the history of art and was acclaimed by the Mexican media:¬ìI have seen the birth of Futurism in Italy and the evolution of Cubism in France. Also more recently, the explorations of Pop and Op Movements¬ÖWho can judge Igal¬ís new technique as too daring?¬î[Gutierrez Tibon, Mexican Encyclopedia]In 1971, Igal was invited to create an Instyroart mural 40¬í x 8¬í, called ¬ìUniverse, Trip into Space,¬î at the Ontario Institute for Studies in Education, a science fiction writers conference in Toronto, Canada.Art Critics of Mexico:El Sol de Mexico: About the portrait of B. Traven, ¬ìIn this painting [Igal] manifests all the art that surges from the palette and brush of this genius painter.¬î [Editorial, 1967]El Sol de Mexico: ¬ìIgal is a Post Impressionist attracted by nature, and humans as a part of nature, human figures growing from the earth and vegetation interlace in his painting, and his art is a reflection, a poetry of his love for life.¬î [E.Z. de Brault, 1966]¬ìIt is as a portraitist that Igal expresses the most powerful touch of his brush. The portrait of B. Traven is evocative, a testimony of passion. It is fascinating to see him working. In just a few seconds the colors spring from his hand, transmitting to the spectator an intense emotion.¬î [Rosa Ellena Lujan, 1967]The Excelsior: ¬ìThe colors are clean, the paintings are expressive, rich in atmosphere. Immediately, you get the sense of a Neo Impressionist artist.¬î [Margarita Nelkin, 1967]El Dia: ¬ìWhen you see Igal¬ís paintings, you cannot help but associate with the Impressionists. It is easy to cite Monet, Van Gogh, Sisley. For me, some of his paintings make me think of the singular English painter, Turner, the true precursor of Impressionism.¬î [A. Foppa, 1967]¬ìIgal is not a ¬ëconsecrated artist,¬í not a member of the elite world of renowned artists, but his unique contribution to the world of art is the only portrait to be known in the world of the mysterious writer, B. Traven.¬î [Ricardo Pina, 1967]Revista Mexicana de la Cultura: ¬ìFrom the caves of Altamira to Picasso, painting was created on a passive surface. For the first time in pictorial art, the surface ceases to be just a simple support for the painting and it creates a play of colors, ¬ëInstyroart¬í is born. It achieves the third dimension without being sculpture.¬î [J. Pichardo, 1969]*              *             *","IGAL MAOZ CALIFORNIA  DREAMS SERIGRAPH","IGAL M ATELIER","lithograph","http://igalcalderpicassowarhol.com/igcadrse.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_98255896",268,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_98994010",,750,"IGAL1CALIF"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","Marc Chagall...""DIE ZAUBERFLOTE."" MOTZART.LITHO OFFSET REPRO FROM The original Metropolitan Opera. The colors AND IMAGE SIZE ARE FAITHFULLY REPRODUCED* WARNING SOME SELL THEM WITH VERY DECEIVING DESCRIPTION without MENTIONING TO THE FACT THET THIS IS AN OFFSET REPRO,I, HAVE SEEN THEM ON EBAY WITH DECEIVING INTENTIONS PASSING THEM AS ORIGINALS. CHECK, IF IT HAVE A PATTERN OF DOTS IT'S AN OFFSET REPRO. The image measures 39.1/2"" by 25.3/4"".EXACT SIZE AS THE ORIGINAL THE POSTER IS In mint condition, never framed. 
BID NO RESERVE.
***.this particular ITEM has it's own description representation to my best knowledge ,***","Marc Chagall...""DIE ZAUBERFLOTE."" MOTZART.LITHO OFFSET REPRO","Marc Chagall","lithograph","http://igalcalderpicassowarhol.com/machzamoofre.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_40562197",269,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_40727629",,75,"CHAG2FLUT"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","MARC CHAGALL - ""Artist As A Phoenix"", 1972
Original Exhibition poster . Published by Maeght, Paris.  in ¬ëChagall¬ís Posters Cataloque Raisonne¬í,Reference number 58 Sorlier, 1975. size is 30 x 20 inches. 
Come With Certificate of Authenticity .excellent condition","MARC CHAGALL - ""Artist As A Phoenix"", 1972 -Original poster
","Marc Chagall","lithograph","http://igalcalderpicassowarhol.com/machaasph19o.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_41592565",270,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_41757458",675,750,"chag3ph"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","MARC CHAGALL - ""Oiseau Vert""1962 - ORIGINAL POSTER PRINTOriginal Lithograph  Published by Editions Maeght, Paris. 
 in ¬ëChagall¬ís Posters - A Cataloque Raisonne¬í,Reference number 40 Sorlier, 1975. SIZE 25 x 19 inches, paper size is 28 x 21 inches.
Come with Certificate of Authenticity  In excellent condition.","MARC CHAGALL - ""Oiseau Vert"" [the green bird]1962 - ORIGINAL","Marc Chagall","lithograph","http://igalcalderpicassowarhol.com/machovetgrbi.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_42934075",271,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_43174385",550,600,"chg4green"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","PICASSO original lithograph poster''THE ARTIST AND HIS MODEL'' . Printed by mourlot .. PICASSO'S LAST POSTER SHOW PRODUCED WHILE HE WAS ALIVE AND ONE OF HIS LAST WORK OF ART CREATED, TEXT SAYS ;///;GALERIE LOUIS LEIRIS 47 rue de monceau-paris-viii PICASSO 172 DESSINS RECENTS,du 1er decembre1972 au 13 janvier 1973.///ON TOP THE SIGNATURE IN THE PLATE'',PICASSO LUNDI 19. 6. 72.22[probably the # of the work]on the bottom [c] mourlot 
NOTE:ON THE BOTTOM OF THE print IT SAYS"" HENRI DESCHAMPS GRAV.LITH.MOURLOT IMP SPADEM AND SIGNED BY MOURLOT . NOTE this lithograph was created by Henry Deschamps grav..he was the artist who transfer many picasso's works of art to lithographic process [same as sorlier for chagall] and was under the supervision of picasso. and per se it's an original..WARNING;picasso died in 1973  every THING  THAT PRODUCED AFTER HIS DEATH are ""reproductions"". and if any one says ORIGINAL serigraph or LITHOGRAPH ""limited edition""  ""numbered""  ""signed in the plate"" and the date of printing is after his death and claim that this is an original print by picasso [and is the same for any other artist"" work ""produced date after death] is blofing.is a crook!!!..Came with certifcate of authenticity,in very good condition","PICASSO original lithograph poster''THE ARTIST AND HIS MODEL''","Pablo Picasso","lithograph","http://igalcalderpicassowarhol.com/piorlipoaran.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_45002713",272,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_45408265",1100,1200,"pic5model"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","Pablo PICASSO (1881-1973) 
 ""LE CORSAGE RAYE"" 1949THIS IS AN EDITION OF 300 ON ARCHES PAPER NUMBERED AND INTIALED by MOURLOTTHE PRINTERI HAVE NO KNOWLEDGE OF ANOTHERIMAGE SIGNED BY MOURLOT. THIS IS AN EXCEPTIONAL CASE.ON THE BOTTOM IT SAYS ""HENRI DESCHAMPS GRAV.LITH.MOURLOT IMP SPADEM."" 
ALSO.THERE IS A POSTER WITH THE SAME IMAGE WITH LETTERS FOR XXXII FESTIVAL D'AVIGNION.1978 .50 YEARS OF LITHOGRAPHES ""AU PLAIS DES PAPAS 20 JUNE-10 SEPTEMBER 1978"" 
*NOTE this lithograph was created by henry Deschamps grav..he was the artist who transfer many picasso's works of art to lithographic process[and was under the supervision of picasso. and per se it's an original. 
I am a retired art dealer a publisher and distributor of art prints and posters for over 35years and well known in the ART POSTER BUSINESS MOSTLY,I bring you these prints and posters lithograph or serigraph or plate signed, many of which are out of print and hard to find, in the conditions as describe. LOW STARTING BID LUCK.WITH COA."," PABLO PICASSO ""LE CORSAGE RAYE"" ORIGINAL LITHOGRAPH MINT","Pablo Picasso","lithograph","http://igalcalderpicassowarhol.com/pilecoraorli.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_45823064",273,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_46043776",950,1200,"PICA4RAY"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","ORIGINAL Lithograph by Marc Chagall, titled ""paris view"" The overall size of the Lithograph measures 33 x 24.3/4 inches, with an image size of 26.3/4 x 22.1/3 inches. The Lithograph is Unsigned .FROM THE AIN-HAROD MUSEUM ISRAEL IN LIMITED EDITION ON HEAVY ART PAPER.WITH SPECIAL LETTERING. ONLY THE NAME  MARC CHAGALL ON TOP.
 THIS POSTER WAS TRASFERED BY MASTER LITHOGRAPHY IN  ISRAEL .
TEXT ON THE BOTTOM 
 ""COPYRIGHT 1979,MUSEUM OF ART KIBBUTZ EIN-HAROD , LITHOGRAPHY
POSTER,HAND ENGRAVED BY GREBEL,PRINTED IN ISRAEL BY REZNIK PRESS""ALSO THERE IS A REPRODOCTION IN LITHO-OFFSET WITH HEBREW LATTERING  that you see in the second photograph
   I am a retired art dealer a publisher and distributor of art prints and posters for over 35 years, and well known in the ART POSTER BUSINESS MOSTLY, I bring you these prints and posters ,""lithograph"" or ""serigraph"" or ""Ltho- offset"" , some are plate signed, many of which are out of print and hard to find, in the conditions as describe, from my old stock.","Marc Chagall ORIGINAL Lithograph, titled ""paris view"" 1979 MINT","Marc Chagall","lithograph","http://igalcalderpicassowarhol.com/machorlitipv.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_47390938",274,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_47801641",,2500,"CHAD7VIEW"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","MARC CHAGALL THE YELLOW BACKGROUND
 original lithograph measures 31¬î x 22.5¬î, with an image size of 31¬î x 22.5¬î.This poster was created for Chagall exhibition at the Galerie Maeght, Paris  Published by Maeght in 1969, Paris. in edition of 3000This is a vintage poster by Chagall, not reproduction  This lithograph is unsigned and not numbered.and in near mint condition offer on the internet at around $900.
introduction offer $ 750
The print or poster in this particular bid auction has it's own description representation to my best knowledge,*** I am a retired art dealer a publisher and distributor of art prints and posters for over 35 years, and well known in the ART POSTER BUSINESS MOSTLY, I bring you these prints and posters ,""lithograph"" or ""serigraph"" or ""photo offset"" , some are plate signed, many of which are out of print and hard to find, in the conditions as describe, from my old stock. many you see here are one of a kind.lVINTAGE PRINTS. POSTERS. IGAL.M ¬∑CHAKI. .MAN RAY .FRANK STELLA. CALDER¬∑ PICASSO AVEDON MARILYN MONROE ¬∑ ANDY WARHOL ¬∑CHAGALL. OLYMPICS ¬∑ FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE. DALI. MIRO. ERTE. NAGEL. MATISSE. INDIANA. MILTON GLASER,BOTERO. POLISH POSTERS. JAZZ. AUTOGRAPHS .","MARC CHAGALL THE YELLOW BACKGROUND
 original lithograph measures 31¬î x 22.5¬î, with an image size of 31¬î x 22.5¬î.
","Marc Chagall","lithograph","http://igalcalderpicassowarhol.com/machyebalime.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_48583480",275,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_48631208",750,900,"chag8yellow"
"LITHOGRAPHS, PICASSO, CHAGALL, IGAL M ATELIER,.M, SERIGRAPHS","Pablo Picasso Parade, City Center Joffrey Ballet 1973 Publisher: Leon Amiel ,
aprox 26 x 35 in near mint condition acquired directly from the publisher,Parade is a ballet with music by Erik Satie and a one-act scenario by Jean Cocteau. The ballet was composed 1916-1917 for Serge Diaghilev's Ballets Russes. The ballet premiered on Friday, May 18th, 1917 at the Th√©√¢tre du Ch√¢telet in Paris, with costumes and sets designed by Pablo Picasso, choreography by L√©onide Massine (who danced), and the orchestra conducted by Ernest Ansermetthis posters are treasures for the music posters collector. These are the originals .The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.
VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","Pablo Picasso Parade, City Center Joffrey Ballet 1973 Publisher: Leon Amiel ,
aprox 26 x 35 in near mint condition acquired directly from the publisher,

","Pablo Picasso","lithograph","http://igalcalderpicassowarhol.com/papipacicejo.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_49305514",276,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_49342323",295,350,"picaparade"
"CASSANDRE NORMANDI , IGAL M ATELIER, M & TRAVEL POSTERS, WILL BARNET","CASSANDRE THE
 ""NORD EXPRESS"" 
VERY RARE
THIS BEUATIFULL POSTER BY THE BEST KNOWN AND ACCLAIMED ADVERTISEMENT POSTERS CASSANDRE,WHO CREAT ALSO THE ""NORMANDIE"" .the orignal posters goes for thousands of dollars ,if you find them.   this  is an original litho poster reproduced faitfully from the orignal, printed in supper quality lithographic paper in paris1980,by STUDIO EDITIONS, IN PARIS. the text says: LONDRES.BRUXELLES.RIGA PARIS.LIEGE BERLIN.VARSOVIE .27.1/2 X 40 INCH  .IN MINT CONDITION ,RARE even more rare then the others of cassandre I hade on ebay [  I don't know if there is a second editionI  I haven't seen one,]..as an art dealer I  bring you this poster,THAT CAME DIRECTLY FROM THE PUBLISHER, in mint condition from my old stock, our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantee. GOOD LUCK. --------------------------------------","CASSANDRE THE""NORD EXPRESS"" LITHO-REPRO FIRST EDIOTION ","Cassandre","poster","http://igalcalderpicassowarhol.com/cathexlified.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_5105560",277,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_5142605",,900,"CAS2NORD"
"CASSANDRE NORMANDI , IGAL M ATELIER, M & TRAVEL POSTERS, WILL BARNET","This normandie which is the first edition[1979]!!!  CASSANDRE T H E "" N O R M A N D I E"" [ 1st litho repro poster 1979]. THE MOST BEAUTIFUL CRUISE SHIP POSTER EVER MADE BY AN ARTIST, OF ONE OF THE MOST FAMOUS AND GLORIOUS LUXURY CRUISE SHIP EVER BUILT, the original poster in large format goes for thousands of dollars, if you find them. THERE WERE SEVERAL repro printing of the same poster, the first edition repro,WHICH YOU ARE SEEING HERE, is a LITHOGRAPH poster printed in supper quality lithographic printing in 1979.On supper fine paper. By studio editions in Paris. size of the poster is 24.1/4 x 39.1/4, in mint condition from my old stock. THERE IS a SECOND edition that reproduced also in litho , in 1985, but is not as crisp and fine as the first edition. printed on HEAVY paper but missing the ""freshness"" that the first one have WILL BE ON EBAY AS 2ed edition..ALSO THERE ARE SEVERAL photo offset of the poster on regular stock paper.definetly look as a reproduction. l will provide a certificate of authenticity to the fact that this is the FIRST EDITION! YOU ARE BIDDING ON there is a date 1979 on the bottom. As a distributor last time I sold them to the galleries was ABOUT 10 years ago. This few I am offering now I found in the draw. ***THIS IS NOT A CHEAP OFFSET REPRODUCTION !!!.*** ..Our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantee!!!.**.","CASSANDRE NORMANDIE 1ST ED LITHO=POSTER 1979 MINT","Cassandre","poster","http://igalcalderpicassowarhol.com/cano1stedli1.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_6259548",278,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_6304224",,900,"CASS1NOR"
